Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2016,MI,Total,"(0, 1, 1)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-45.56392158463022,-81.56392158463022,-51.08727233455121,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(0, 1, 1)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-45.56392158463022,-81.56392158463022,-51.08727233455121,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(0, 1, 1)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-45.56392158463022,-81.56392158463022,-51.08727233455121,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(0, 1, 1)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-45.56392158463022,-81.56392158463022,-51.08727233455121,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(0, 1, 2)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-43.56392158463022,-80.2305882512969,-49.700977973431314,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(0, 1, 2)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-43.56392158463022,-80.2305882512969,-49.700977973431314,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(0, 1, 2)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-43.56392158463022,-80.2305882512969,-49.700977973431314,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(0, 1, 2)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-43.56392158463022,-80.2305882512969,-49.700977973431314,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(0, 2, 0)",1,-308.0563007465098,[-308.05632035 -308.05628115],-46.71878043593355,-82.71878043593355,-53.92988212658867,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(0, 2, 0)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-46.71878043593355,-82.71878043593355,-53.92988212658867,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(0, 2, 0)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-46.71878043593355,-82.71878043593355,-53.92988212658867,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(0, 2, 0)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-46.71878043593355,-82.71878043593355,-53.92988212658867,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(0, 2, 1)",1,-308.0563007465098,[-308.05632035 -308.05628115],-44.71878043593355,-80.71878043593355,-52.831269837920566,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(0, 2, 1)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-44.71878043593355,-80.71878043593355,-52.831269837920566,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(0, 2, 1)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-44.71878043593355,-80.71878043593355,-52.831269837920566,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(0, 2, 1)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-44.71878043593355,-80.71878043593355,-52.831269837920566,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(0, 2, 2)",1,-308.0563007465098,[-308.05632035 -308.05628115],-42.71878043593355,-79.38544710260022,-51.73265754925245,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(0, 2, 2)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-42.71878043593355,-79.38544710260022,-51.73265754925245,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(0, 2, 2)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-42.71878043593355,-79.38544710260022,-51.73265754925245,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(0, 2, 2)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-42.71878043593355,-79.38544710260022,-51.73265754925245,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(1, 1, 0)",1,-3.795451449463144,[-3.79547105 -3.79543185],-65.84351611540932,-101.84351611540932,-71.3668668653303,2482,-2485.795451449463,2485.795451449463
2017,MI,Total,"(1, 1, 0)",2,-2061.8696563492995,[-2061.86967661 -2061.86963609],-65.84351611540932,-101.84351611540932,-71.3668668653303,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(1, 1, 0)",3,-4730.2801513548475,[-4730.28017706 -4730.28012565],-65.84351611540932,-101.84351611540932,-71.3668668653303,3571,-8301.280151354847,8301.280151354847
2019,MI,Total,"(1, 1, 0)",4,-7963.2865453637205,[-7963.28657226 -7963.28651847],-65.84351611540932,-101.84351611540932,-71.3668668653303,1830,-9793.28654536372,9793.28654536372
2016,MI,Total,"(1, 1, 1)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-43.56392158463022,-80.2305882512969,-49.700977973431314,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(1, 1, 1)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-43.56392158463022,-80.2305882512969,-49.700977973431314,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(1, 1, 1)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-43.56392158463022,-80.2305882512969,-49.700977973431314,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(1, 1, 1)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-43.56392158463022,-80.2305882512969,-49.700977973431314,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(1, 1, 2)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-41.56392158463022,-79.27820729891593,-48.31468361231143,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(1, 1, 2)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-41.56392158463022,-79.27820729891593,-48.31468361231143,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(1, 1, 2)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-41.56392158463022,-79.27820729891593,-48.31468361231143,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(1, 1, 2)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-41.56392158463022,-79.27820729891593,-48.31468361231143,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(1, 2, 0)",1,-308.0563007465098,[-308.05632035 -308.05628115],-44.71878043593355,-80.71878043593355,-52.831269837920566,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(1, 2, 0)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-44.71878043593355,-80.71878043593355,-52.831269837920566,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(1, 2, 0)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-44.71878043593355,-80.71878043593355,-52.831269837920566,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(1, 2, 0)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-44.71878043593355,-80.71878043593355,-52.831269837920566,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(1, 2, 1)",1,-308.0563007465098,[-308.05632035 -308.05628115],-42.71878043593355,-79.38544710260022,-51.73265754925245,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(1, 2, 1)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-42.71878043593355,-79.38544710260022,-51.73265754925245,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(1, 2, 1)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-42.71878043593355,-79.38544710260022,-51.73265754925245,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(1, 2, 1)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-42.71878043593355,-79.38544710260022,-51.73265754925245,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(1, 2, 2)",1,-308.0563007465098,[-308.05632035 -308.05628115],-40.71878043593355,-78.43306615021928,-50.634045260584344,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(1, 2, 2)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-40.71878043593355,-78.43306615021928,-50.634045260584344,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(1, 2, 2)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-40.71878043593355,-78.43306615021928,-50.634045260584344,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(1, 2, 2)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-40.71878043593355,-78.43306615021928,-50.634045260584344,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(2, 1, 0)",1,-3.795451449463144,[-3.79547105 -3.79543185],-63.530401309007416,-100.19706797567409,-69.66745769780852,2482,-2485.795451449463,2485.795451449463
2017,MI,Total,"(2, 1, 0)",2,-2061.8696563492995,[-2061.86968004 -2061.86963266],-63.530401309007416,-100.19706797567409,-69.66745769780852,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(2, 1, 0)",3,-4730.2801513548475,[-4730.28018542 -4730.28011729],-63.530401309007416,-100.19706797567409,-69.66745769780852,3571,-8301.280151354847,8301.280151354847
2019,MI,Total,"(2, 1, 0)",4,-7963.286545363488,[-7963.28658387 -7963.28650686],-63.530401309007416,-100.19706797567409,-69.66745769780852,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(2, 1, 1)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-41.56392158463022,-79.27820729891593,-48.31468361231143,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(2, 1, 1)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-41.56392158463022,-79.27820729891593,-48.31468361231143,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(2, 1, 1)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-41.56392158463022,-79.27820729891593,-48.31468361231143,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(2, 1, 1)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-41.56392158463022,-79.27820729891593,-48.31468361231143,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(2, 1, 2)",1,-3.7954514492303133,[-3.79547105 -3.79543185],-39.56392158463022,-78.56392158463022,-46.92838925119153,2482,-2485.7954514492303,2485.7954514492303
2017,MI,Total,"(2, 1, 2)",2,-2061.8696563492995,[-2061.86968407 -2061.86962863],-39.56392158463022,-78.56392158463022,-46.92838925119153,2742,-4803.8696563492995,4803.8696563492995
2018,MI,Total,"(2, 1, 2)",3,-4730.280151354615,[-4730.2801853  -4730.28011741],-39.56392158463022,-78.56392158463022,-46.92838925119153,3571,-8301.280151354615,8301.280151354615
2019,MI,Total,"(2, 1, 2)",4,-7963.286545363488,[-7963.28658456 -7963.28650616],-39.56392158463022,-78.56392158463022,-46.92838925119153,1830,-9793.286545363488,9793.286545363488
2016,MI,Total,"(2, 2, 0)",1,-308.0563007465098,[-308.05632035 -308.05628115],-42.71878043593355,-79.38544710260022,-51.73265754925245,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(2, 2, 0)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-42.71878043593355,-79.38544710260022,-51.73265754925245,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(2, 2, 0)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-42.71878043593355,-79.38544710260022,-51.73265754925245,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(2, 2, 0)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-42.71878043593355,-79.38544710260022,-51.73265754925245,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(2, 2, 1)",1,-308.0563007465098,[-308.05632035 -308.05628115],-40.71878043593355,-78.43306615021928,-50.634045260584344,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(2, 2, 1)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-40.71878043593355,-78.43306615021928,-50.634045260584344,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(2, 2, 1)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-40.71878043593355,-78.43306615021928,-50.634045260584344,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(2, 2, 1)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-40.71878043593355,-78.43306615021928,-50.634045260584344,1830,-11524.084300067741,11524.084300067741
2016,MI,Total,"(2, 2, 2)",1,-308.0563007465098,[-308.05632035 -308.05628115],-38.71878043593355,-77.71878043593355,-49.53543297191624,2482,-2790.05630074651,2790.05630074651
2017,MI,Total,"(2, 2, 2)",2,-2833.971019804012,[-2833.97106363 -2833.97097598],-38.71878043593355,-77.71878043593355,-49.53543297191624,2742,-5575.971019804012,5575.971019804012
2018,MI,Total,"(2, 2, 2)",3,-5961.702697016997,[-5961.70277035 -5961.70262368],-38.71878043593355,-77.71878043593355,-49.53543297191624,3571,-9532.702697016997,9532.702697016997
2019,MI,Total,"(2, 2, 2)",4,-9694.084300067741,[-9694.08440742 -9694.08419272],-38.71878043593355,-77.71878043593355,-49.53543297191624,1830,-11524.084300067741,11524.084300067741
2016,MN,Total,"(0, 1, 0)",1,609.3235589275428,[609.32353933 609.32357853],-47.5639215905764,-83.5639215905764,-52.47356670161727,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(0, 1, 0)",2,665.9458642826357,[665.94583656 665.945892  ],-47.5639215905764,-83.5639215905764,-52.47356670161727,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(0, 1, 0)",3,706.8669160653953,[706.86688212 706.86695001],-47.5639215905764,-83.5639215905764,-52.47356670161727,2853,-2146.1330839346047,2146.1330839346047
2019,MN,Total,"(0, 1, 0)",4,732.0867142756761,[732.08667508 732.08675347],-47.5639215905764,-83.5639215905764,-52.47356670161727,3640,-2907.913285724324,2907.913285724324
2016,MN,Total,"(0, 1, 1)",1,609.3235589275428,[609.32353933 609.32357853],-45.5639215905764,-81.5639215905764,-51.087272340497385,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(0, 1, 1)",2,665.9458642826357,[665.94583656 665.945892  ],-45.5639215905764,-81.5639215905764,-51.087272340497385,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(0, 1, 1)",3,706.8669160653953,[706.86688212 706.86695001],-45.5639215905764,-81.5639215905764,-51.087272340497385,2853,-2146.1330839346047,2146.1330839346047
2019,MN,Total,"(0, 1, 1)",4,732.0867142756761,[732.08667508 732.08675347],-45.5639215905764,-81.5639215905764,-51.087272340497385,3640,-2907.913285724324,2907.913285724324
2016,MN,Total,"(0, 1, 2)",1,609.3235589275428,[609.32353933 609.32357853],-43.5639215905764,-80.23058825724307,-49.70097797937749,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(0, 1, 2)",2,665.9458642826357,[665.94583656 665.945892  ],-43.5639215905764,-80.23058825724307,-49.70097797937749,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(0, 1, 2)",3,706.8669160653953,[706.86688212 706.86695001],-43.5639215905764,-80.23058825724307,-49.70097797937749,2853,-2146.1330839346047,2146.1330839346047
2019,MN,Total,"(0, 1, 2)",4,732.0867142756761,[732.08667508 732.08675347],-43.5639215905764,-80.23058825724307,-49.70097797937749,3640,-2907.913285724324,2907.913285724324
2016,MN,Total,"(0, 2, 0)",1,476.95875173120294,[476.95873213 476.95877133],-46.71878043750516,-82.71878043750516,-53.92988212816028,1083,-606.0412482687971,606.0412482687971
2017,MN,Total,"(0, 2, 0)",2,415.13076703448314,[415.13072321 415.13081086],-46.71878043750516,-82.71878043750516,-53.92988212816028,1398,-982.8692329655169,982.8692329655169
2018,MN,Total,"(0, 2, 0)",3,351.51604590937495,[351.51597257 351.51611924],-46.71878043750516,-82.71878043750516,-53.92988212816028,2853,-2501.483954090625,2501.483954090625
2019,MN,Total,"(0, 2, 0)",4,286.11458835634403,[286.114481   286.11469571],-46.71878043750516,-82.71878043750516,-53.92988212816028,3640,-3353.885411643656,3353.885411643656
2016,MN,Total,"(0, 2, 1)",1,476.95875173120294,[476.95873213 476.95877133],-44.71878043750516,-80.71878043750516,-52.83126983949217,1083,-606.0412482687971,606.0412482687971
2017,MN,Total,"(0, 2, 1)",2,415.13076703448314,[415.13072321 415.13081086],-44.71878043750516,-80.71878043750516,-52.83126983949217,1398,-982.8692329655169,982.8692329655169
2018,MN,Total,"(0, 2, 1)",3,351.51604590937495,[351.51597257 351.51611924],-44.71878043750516,-80.71878043750516,-52.83126983949217,2853,-2501.483954090625,2501.483954090625
2019,MN,Total,"(0, 2, 1)",4,286.11458835634403,[286.114481   286.11469571],-44.71878043750516,-80.71878043750516,-52.83126983949217,3640,-3353.885411643656,3353.885411643656
2016,MN,Total,"(0, 2, 2)",1,476.95875173120294,[476.95873213 476.95877133],-42.71878043750516,-79.38544710417183,-51.73265755082406,1083,-606.0412482687971,606.0412482687971
2017,MN,Total,"(0, 2, 2)",2,415.13076703448314,[415.13072321 415.13081086],-42.71878043750516,-79.38544710417183,-51.73265755082406,1398,-982.8692329655169,982.8692329655169
2018,MN,Total,"(0, 2, 2)",3,351.51604590937495,[351.51597257 351.51611924],-42.71878043750516,-79.38544710417183,-51.73265755082406,2853,-2501.483954090625,2501.483954090625
2019,MN,Total,"(0, 2, 2)",4,286.11458835634403,[286.114481   286.11469571],-42.71878043750516,-79.38544710417183,-51.73265755082406,3640,-3353.885411643656,3353.885411643656
2016,MN,Total,"(1, 1, 0)",1,609.3235589275428,[609.32353933 609.32357853],-66.86163504280293,-102.86163504280293,-72.38498579272391,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(1, 1, 0)",2,665.9458642826357,[665.94584436 665.9458842 ],-66.86163504280293,-102.86163504280293,-72.38498579272391,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(1, 1, 0)",3,706.8669160653953,[706.86689008 706.86694205],-66.86163504280293,-102.86163504280293,-72.38498579272391,2853,-2146.1330839346047,2146.1330839346047
2019,MN,Total,"(1, 1, 0)",4,732.0867142756761,[732.08668762 732.08674093],-66.86163504280293,-102.86163504280293,-72.38498579272391,3640,-2907.913285724324,2907.913285724324
2016,MN,Total,"(1, 1, 1)",1,609.3235589275428,[609.32353933 609.32357853],-43.5639215905764,-80.23058825724307,-49.70097797937749,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(1, 1, 1)",2,665.9458642826357,[665.94583656 665.945892  ],-43.5639215905764,-80.23058825724307,-49.70097797937749,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(1, 1, 1)",3,706.8669160653953,[706.86688212 706.86695001],-43.5639215905764,-80.23058825724307,-49.70097797937749,2853,-2146.1330839346047,2146.1330839346047
2019,MN,Total,"(1, 1, 1)",4,732.0867142756761,[732.08667508 732.08675347],-43.5639215905764,-80.23058825724307,-49.70097797937749,3640,-2907.913285724324,2907.913285724324
2016,MN,Total,"(1, 1, 2)",1,609.3235589275428,[609.32353933 609.32357853],-41.5639215905764,-79.27820730486212,-48.314683618257604,1083,-473.67644107245724,473.67644107245724
2017,MN,Total,"(1, 1, 2)",2,665.9458642826357,[665.94583656 665.945892  ],-41.5639215905764,-79.27820730486212,-48.314683618257604,1398,-732.0541357173643,732.0541357173643
2018,MN,Total,"(1, 1, 2)",3,706.8669160653953,[706.86688212 706.86695001],-41.5639215905764,-79.27820730486212,-48.314683618257604,2853,-2146.1330839346047,2146.1330839346047
